91563,2922,5,done
55581,696,1,done
65841,7251,7,done
64546,6502,2,done
18621,2794,10,done
61826,2120,8,done
26589,8998,7,done
25008,6399,5,done
22721,178,2,done
56383,1813,4,done
356,2064,6,done
56314,3204,6,done
65691,1657,2,done
13259,3194,5,done
18460,9398,7,done
89484,1827,3,done
78593,160,8,done
12142,7298,6,done
75645,3879,5,done
2235,1314,10,done
87873,6925,2,done
18848,7559,3,done
25364,4714,4,done
6134,8301,7,done
61576,6920,1,done
38083,3966,9,done
34430,990,7,done
89140,2991,8,done
57893,8654,9,done
18631,9670,10,done
54648,7718,10,done
69731,4665,7,done
24594,3815,1,done
82818,4713,1,done
13530,7208,8,done
40947,696,6,done
58619,142,9,done
72785,3921,10,done
25420,2571,2,done
14405,9081,6,done
64159,7237,10,done
91766,2852,3,done
80440,3090,4,done
82588,6527,6,done
69884,1450,2,done
2550,163,8,done
39014,8575,10,done
43334,7996,1,done
18416,2018,8,done
49239,1093,3,done
79631,1392,8,done
19470,9861,2,done
58690,8392,8,done
88636,4985,10,done
67953,8968,5,done
5450,3496,9,done
49320,1435,1,done
11654,833,5,done
41448,34,10,done
66532,817,4,done
28778,3770,5,done
86320,3138,1,done
58341,6736,7,done
47343,7457,2,done
96684,2612,4,done
19182,9392,2,done
71968,3332,3,done
53584,5607,4,done
47666,1800,4,done
93482,8944,2,done
91729,7312,5,done
84942,10000,9,done
87268,6366,2,done
43331,7661,1,done
11972,3368,8,done
37792,9010,6,done
44985,1432,5,done
77964,3444,8,done
53970,8921,9,done
81658,1982,5,done
51096,9041,3,done
3621,8404,10,done
49875,3772,7,done
17692,9979,7,done
69570,2136,6,done
57281,7046,10,done
57241,4245,4,done
74943,9175,6,done
7764,6977,5,done
71357,1171,2,done
59936,1978,5,done
93733,7552,4,done
10641,6721,5,done
1633,3036,9,done
45642,9288,4,done
54083,281,4,done
53285,1260,2,done
90845,6011,2,done
57998,385,9,done
9557,1295,10,done
82732,2645,10,done
67018,9887,6,done
69720,2404,5,done
83655,1059,4,done
99322,1673,3,done
92579,6493,5,done
72115,6303,10,done
2724,1049,4,done
75581,8272,8,done
13223,1722,4,done
11242,2639,4,done
72485,8070,2,done
51173,8505,3,done
88565,9469,2,done
34103,9465,4,done
7200,6304,10,done
89067,5001,3,done
79243,5850,6,done
27482,7885,3,done
92658,5575,7,done
99480,3704,10,done
15812,563,3,done
34322,8144,7,done
10386,6778,2,done
42213,5584,7,done
26165,8047,10,done
753,8859,8,done
16892,3020,9,done
40872,1227,10,done
26828,5093,3,done
497,1564,7,done
51999,2636,7,done
33944,9920,9,done
41581,7146,9,done
5613,2384,2,done
22668,8619,2,done
74158,9666,4,done
7025,8543,9,done
14322,5715,5,done
38851,624,5,done
55124,7742,2,done
66180,8350,1,done
35516,1437,7,done
51875,1760,2,done
6114,8278,3,done
1794,203,1,done
18596,178,1,done
98198,913,4,done
58987,8278,2,done
22646,3153,8,done
1790,125,5,done
95327,7796,10,done
38687,3739,2,done
57496,4506,7,done
84457,6832,6,done
10345,3050,10,done
62930,7267,1,done
73610,1065,4,done
63879,4580,4,done
92246,2199,5,done
80515,7278,2,done
71094,8010,7,done
82837,897,5,done
19145,6554,8,done
17023,1767,6,done
51951,2095,6,done
6748,1394,4,done
1464,5975,3,done
67884,2070,1,done
97545,6591,10,done
20813,192,1,done
14297,3156,2,done
8394,4173,4,done
61119,9103,7,done
62386,1824,2,done
18576,6262,3,done
58940,2549,6,done
13864,6347,9,done
77192,6434,7,done
13914,8712,8,done
28045,3661,4,done
79998,5446,8,done
18963,7184,5,done
94881,4841,9,done
278,9910,8,done
53108,1622,6,done
10578,4040,8,done
78502,3035,1,done
82501,9302,10,done
52602,5572,1,done
29977,9536,8,done
97388,2837,6,done
89696,7679,2,done
57048,5575,8,done
90309,4732,9,done
90510,3830,4,done
25359,6084,5,done
5740,4936,4,done
77073,4246,10,done
65832,8161,1,done
92992,304,5,done
37256,9593,5,done
64495,130,4,done
14178,8655,10,done
16428,5610,3,done
56692,2744,3,done
57146,7443,4,done
82727,5959,5,done
17503,1744,4,done
46148,3816,4,done
74447,1431,5,done
67081,146,2,done
76126,9559,8,done
58015,263,3,done
65764,5811,6,done
9782,6451,2,done
79849,5109,10,done
39029,6466,7,done
53144,3379,7,done
75651,9515,7,done
265,7492,6,done
6051,3260,3,done
41105,601,1,done
71867,1634,4,done
81644,8636,6,done
69901,6519,6,done
4333,5209,3,done
63884,826,6,done
54707,7907,1,done
45119,8402,3,done
18008,7222,1,done
10711,4341,1,done
72565,1691,10,done
47274,1273,4,done
25924,3188,5,done
79003,7870,2,done
51141,1200,2,done
55775,6388,10,done
21662,7314,6,done
55716,2029,7,done
33879,6149,9,done
78354,4254,8,done
57252,4075,1,done
51037,9259,9,done
91080,3139,7,done
43093,8910,7,done
20028,4753,2,done
89463,6717,9,done
52228,7061,9,done
48278,6746,5,done
71400,1485,6,done
44029,7925,7,done
97930,2058,6,done
54175,9855,4,done
48797,7870,3,done
11199,6827,6,done
338,9616,8,done
67666,8246,3,done
34330,1876,6,done
68478,6739,1,done
52919,6177,6,done
25862,6969,1,done
54749,3825,1,done
37954,7136,10,done
54776,9093,4,done
23881,3148,6,done
70649,2436,4,done
45662,9374,3,done
65249,6045,6,done
46235,1120,3,done
16716,3690,7,done
94085,6676,3,done
83119,191,9,done
65772,9369,7,done
33332,7499,1,done
41364,15,4,done
85177,2715,8,done
94939,4071,5,done
99241,4982,5,done
19011,9828,10,done
13715,3840,9,done
97971,1098,8,done
60461,5329,4,done
64657,2117,10,done
12916,2212,9,done
17675,4055,5,done
51784,7368,4,done
16371,7740,2,done
47488,8439,6,done
57313,8416,7,done
49208,824,7,done
76193,637,9,done
95016,8074,10,done
42939,8137,1,done
80781,2128,4,done
41637,4109,2,done
76661,6858,5,done
50819,3549,6,done
30650,7372,1,done
49193,6585,1,done
73645,4634,6,done
18214,1320,6,done
57966,535,8,done
82692,8713,3,done
14005,170,2,done
4304,8710,5,done
60203,2291,5,done
44841,7035,6,done
31389,459,4,done
97615,7488,1,done
72758,4015,6,done
33300,4611,2,done
37281,5620,10,done
40041,1263,5,done
85236,4205,3,done
51706,3607,9,done
52372,3821,6,done
75427,7394,9,done
21981,1605,2,done
29940,64,2,done
79776,9965,6,done
80505,5282,6,done
11922,5619,4,done
47151,5093,7,done
52465,7338,10,done
38844,7598,5,done
24050,3441,1,done
97339,7833,8,done
760,2900,5,done
87572,953,9,done
46162,6826,2,done
59831,1148,7,done
22772,7286,9,done
81499,6135,1,done
39954,7027,7,done
39230,9624,5,done
79027,9266,10,done
54266,6224,2,done
33587,7903,10,done
95416,9993,8,done
73918,5345,6,done
42507,6147,4,done
8430,8983,6,done
45959,5671,1,done
68091,9868,4,done
84339,1172,1,done
54760,5371,1,done
96788,7207,5,done
73333,3746,10,done
55139,2618,3,done
36650,577,9,done
69725,1652,2,done
63487,894,10,done
36243,3191,8,done
77173,8319,5,done
77126,421,10,done
84030,9212,8,done
72931,803,7,done
16889,4336,1,done
46273,9184,10,done
53869,8864,10,done
24535,5323,7,done
27949,1080,5,done
15428,3540,10,done
69698,3275,7,done
55637,1963,6,done
37507,6157,4,done
59886,2620,7,done
5558,3156,1,done
91845,9315,10,done
763,2427,9,done
77373,4326,2,done
73034,167,6,done
64940,8558,3,done
84767,1227,7,done
53207,2379,3,done
59021,68,7,done
1358,9494,8,done
27830,1672,3,done
3099,3921,2,done
68963,5374,8,done
56647,4059,2,done
67994,8839,5,done
69227,7812,4,done
99401,7223,2,done
98637,1564,1,done
63244,3370,6,done
26401,4570,9,done
24603,6669,10,done
42670,437,6,done
38542,5511,9,done
16083,5565,4,done
71359,5595,4,done
81480,6335,2,done
14553,7635,8,done
36332,2731,3,done
32835,4262,3,done
29329,2478,10,done
2476,3870,7,done
17169,3249,10,done
80841,1962,10,done
23117,1275,5,done
11725,6899,2,done
46452,1951,3,done
91436,6921,9,done
63662,1291,5,done
6676,5862,6,done
19809,9996,7,done
62851,3432,5,done
97333,2735,1,done
28234,113,8,done
33003,7393,1,done
35403,5422,9,done
91819,867,2,done
11640,8579,7,done
13754,9690,5,done
74249,642,1,done
4291,7147,3,done
36035,9694,8,done
50523,7393,7,done
26421,552,1,done
49559,3808,1,done
59550,9445,3,done
71085,6829,8,done
41723,5744,3,done
21956,6913,1,done
66335,9848,1,done
23051,4975,10,done
99524,7123,1,done
8908,6973,2,done
34107,2372,1,done
17123,5700,4,done
90746,2946,2,done
76655,2565,7,done
44341,3379,3,done
63706,7342,2,done
65872,2612,3,done
94094,7494,10,done
64729,2868,7,done
72609,6757,8,done
88361,9301,8,done
67076,3693,3,done
40335,9568,2,done
80064,8563,7,done
32120,990,4,done
42635,4108,3,done
70674,5922,6,done
50566,2293,9,done
95021,4765,9,done
81968,3394,4,done
98056,4712,10,done
63443,5844,2,done
98263,9114,4,done
80475,6143,9,done
58739,4867,5,done
29994,715,5,done
27757,8043,3,done
12870,8238,4,done
19917,4737,1,done
67198,2458,4,done
90800,1661,4,done
66912,6243,3,done
62971,2219,7,done
25055,4177,5,done
25171,1159,3,done
87622,8172,5,done
79904,4982,9,done
41769,1872,6,done
36643,5300,7,done
55142,2029,8,done
52730,5986,8,done
61714,2275,2,done
5546,2885,2,done
88376,8571,7,done
28721,3234,5,done
56407,7523,3,done
70038,7882,10,done
48450,6867,5,done
15027,3231,3,done
60138,4639,8,done
53599,3939,3,done
39312,3116,8,done
42436,3044,6,done
2530,7345,3,done
17166,2415,9,done
19222,5696,1,done
43962,4623,10,done
49574,4227,9,done
82305,1416,10,done
65419,6416,9,done
81295,843,5,done
94271,4730,1,done
50323,433,2,done
18122,9486,7,done
10424,3021,4,done
67010,99,5,done
71809,9205,8,done
29646,4764,7,done
40090,4026,6,done
52927,4322,4,done
60464,453,9,done
20851,8570,4,done
45155,5707,5,done
92785,7186,6,done
16627,9830,5,done
77773,9446,10,done
92925,8323,1,done
18987,7229,6,done
25873,3773,6,done
47918,7140,6,done
27239,9238,10,done
36035,4020,2,done
56012,7424,3,done
57248,966,10,done
77318,654,4,done
42341,2178,5,done
32452,4354,10,done
75396,2861,2,done
43552,7525,7,done
73887,4403,10,done
79010,8995,6,done
53902,7925,8,done
26513,7137,10,done
39852,122,9,done
55897,1562,8,done
8262,3336,5,done
27037,2953,6,done
65160,4375,8,done
56432,8488,1,done
7364,9330,5,done
7022,9545,2,done
18775,5182,4,done
68643,8610,8,done
81968,5098,4,done
94528,1148,8,done
45210,6124,4,done
29008,5987,6,done
84125,9993,2,done
58783,9550,3,done
11191,9821,6,done
71670,4404,7,done
33737,8315,6,done
25465,7876,7,done
93196,3473,5,done
12831,7920,2,done
4955,7434,6,done
47959,8274,7,done
42969,404,9,done
29703,384,8,done
23328,6643,3,done
17871,9120,9,done
49455,548,8,done
1149,5624,5,done
50475,2937,4,done
61149,1041,5,done
70208,7925,10,done
87855,8389,5,done
30160,8270,4,done
21016,9688,1,done
36364,9016,10,done
73419,9564,5,done
74724,8553,4,done
19208,6577,2,done
61677,786,7,done
37545,7816,5,done
12219,9593,4,done
61629,9536,7,done
12328,9120,6,done
57548,9896,5,done
98278,8320,1,done
21218,8113,4,done
10649,1151,2,done
92176,1914,10,done
41937,691,1,done
87319,8580,9,done
82946,8626,9,done
83494,7216,2,done
894,7142,6,done
47462,2972,4,done
16312,3348,2,done
3394,3797,7,done
41992,4062,1,done
94421,1996,10,done
40626,4117,1,done
29118,8788,7,done
37791,2135,10,done
85474,3846,1,done
89143,4345,2,done
70976,7390,8,done
54467,1612,4,done
53012,968,5,done
53579,307,9,done
46464,6814,8,done
50440,3325,9,done
54357,6444,5,done
84989,2040,6,done
6253,1827,3,done
99215,5059,9,done
96454,9171,5,done
58360,6312,3,done
47029,2241,9,done
80388,1303,10,done
94738,807,6,done
76013,4399,1,done
70251,7148,6,done
90464,8697,4,done
1900,2595,5,done
3713,9650,5,done
27051,6314,4,done
41572,4182,1,done
57917,3592,7,done
88576,7709,5,done
54882,8637,7,done
1463,2569,4,done
37500,9334,10,done
74374,5327,8,done
6129,2210,9,done
2981,4123,7,done
67466,779,4,done
89261,6497,10,done
91513,7520,5,done
87837,8029,3,done
51741,5653,6,done
21377,6723,6,done
28569,5736,7,done
61103,5754,2,done
641,5415,7,done
612,2174,6,done
41115,3214,9,done
30887,8275,3,done
1063,2,7,done
50214,2033,5,done
23925,3546,2,done
21586,1435,4,done
11581,1931,3,done
99949,4474,4,done
27411,2214,5,done
3251,6441,5,done
8196,2508,9,done
69413,1773,3,done
55899,4444,1,done
25417,9860,4,done
96520,7042,4,done
69996,6954,2,done
82705,2947,3,done
97512,8930,6,done
6834,8121,4,done
90949,8497,9,done
45954,3821,1,done
44122,5249,9,done
25281,1998,3,done
87583,1816,10,done
83972,7016,10,done
11065,7455,3,done
61407,5465,6,done
34441,165,3,done
83171,5512,6,done
59410,6845,6,done
84023,590,6,done
52604,4495,8,done
61951,4950,4,done
79265,4358,2,done
43180,377,6,done
20461,7622,9,done
66489,607,6,done
90604,5175,2,done
94860,6155,4,done
26518,7978,2,done
63221,5251,10,done
45222,1663,2,done
41547,4140,3,done
73545,768,1,done
17954,9713,1,done
97226,5742,3,done
41172,3861,7,done
664,3577,4,done
14589,3235,1,done
81817,7459,3,done
70882,209,5,done
1963,6821,4,done
8188,867,8,done
74392,9333,1,done
44628,6457,8,done
56519,7532,5,done
96783,4194,4,done
11986,1436,2,done
30054,2515,2,done
95456,308,10,done
37257,5129,5,done
24783,8433,2,done
16740,9565,1,done
51651,2806,2,done
33382,9590,3,done
7063,456,8,done
20865,1410,8,done
23434,1843,2,done
73325,221,4,done
78255,9351,4,done
30317,9697,1,done
9349,3020,7,done
84412,8160,5,done
48437,3559,8,done
84717,8142,4,done
25417,9703,3,done
94379,4309,9,done
85826,2735,7,done
30220,4767,9,done
36289,2276,4,done
50002,8331,4,done
95012,9321,3,done
39927,203,1,done
5270,5735,7,done
64620,5728,7,done
71422,6036,4,done
45838,8602,5,done
22851,7304,6,done
25830,2186,6,done
47398,7857,1,done
78782,5740,2,done
50561,2013,6,done
31961,1127,10,done
20866,5794,7,done
1843,8400,3,done
93012,4545,7,done
99578,2348,5,done
73510,7013,4,done
76050,5771,5,done
20601,9093,9,done
33916,1775,10,done
97942,5287,1,done
94828,9770,4,done
34197,5404,6,done
83797,2889,9,done
61756,4412,4,done
77974,4766,5,done
83971,1741,3,done
74820,276,8,done
45965,4403,9,done
23453,4458,9,done
46529,9417,4,done
42522,2693,6,done
73350,6591,7,done
53855,5779,6,done
43744,3156,6,done
12990,9006,8,done
7974,1833,9,done
14780,3211,5,done
29358,6040,2,done
24979,4027,8,done
34319,1258,10,done
91763,8674,9,done
37034,1516,9,done
28797,3374,9,done
51749,8157,8,done
58897,6883,4,done
16139,1163,3,done
86026,6354,5,done
77451,1945,6,done
57259,9488,2,done
60949,2504,1,done
26580,3361,8,done
14845,1108,4,done
85396,3155,10,done
15010,5735,8,done
25258,5274,8,done
44471,2267,9,done
48242,7401,8,done
98321,7727,2,done
35607,8074,10,done
42472,6583,8,done
53587,4771,5,done
438,9763,9,done
27363,6285,2,done
94683,9267,5,done
91589,5779,5,done
84389,3703,7,done
83742,8618,10,done
62412,4353,4,done
99818,7785,8,done
46212,1064,9,done
6500,9793,10,done
88522,8002,8,done
90897,2353,8,done
46644,6492,4,done
15266,9883,2,done
58742,4476,5,done
89385,8450,2,done
80484,7583,10,done
77407,52,4,done
32384,2255,10,done
85912,2636,7,done
57947,2951,8,done
73087,8639,6,done
12897,3529,1,done
21266,8566,8,done
70728,1015,4,done
93001,1902,1,done
65217,2128,7,done
82797,2106,4,done
9424,8872,8,done
42641,8420,3,done
7823,150,1,done
22649,3206,9,done
64474,7726,5,done
21400,6737,6,done
98047,8799,3,done
66036,617,1,done
92290,2509,8,done
14295,9921,8,done
8621,950,1,done
10979,4848,9,done
45025,515,2,done
47396,1386,9,done
86739,1510,1,done
47620,6020,5,done
64766,1257,9,done
78676,9528,3,done
81265,5230,2,done
95976,6584,2,done
52156,7963,8,done
44263,3951,5,done
47970,5860,7,done
68038,5067,7,done
74087,8495,3,done
69770,869,7,done
61501,6882,1,done
44626,7216,4,done
10179,1626,9,done
16061,1009,9,done
61208,9015,9,done
20147,1325,6,done
93051,8005,9,done
40893,6908,8,done
7389,5500,8,done
88860,6207,10,done
7755,1301,5,done
52005,763,7,done
89742,1872,6,done
77178,8817,2,done
92179,9362,4,done
26999,4542,10,done
69348,8886,2,done
61268,8956,3,done
8194,9863,8,done
1983,2192,4,done
65446,579,1,done
61112,3799,1,done
14466,1376,8,done
99455,1107,6,done
78417,2172,8,done
74201,3043,6,done
88525,522,1,done
80365,4095,2,done
92524,6388,5,done
76863,7242,7,done
89428,9723,6,done
40704,6751,4,done
99918,812,1,done
63614,9868,10,done
81360,9274,7,done
6131,8977,7,done
71926,2251,10,done
3696,2655,10,done
65775,4849,1,done
35881,8400,6,done
76206,2198,3,done
295,9706,10,done
65157,1462,9,done
91095,5991,2,done
26788,9762,2,done
79586,9382,3,done
22964,9729,3,done
78376,6477,6,done
50893,7036,3,done
32200,1993,1,done
99009,8479,4,done
40514,3328,4,done
25087,3170,5,done
24601,8342,8,done
72573,2333,9,done
45390,9479,5,done
10898,1540,10,done
94473,9853,10,done
99093,568,6,done
74397,5839,8,done
76444,5355,4,done
99056,1508,9,done
77727,3640,3,done
16431,7434,3,done
54095,6962,10,done
8389,7624,3,done
92329,5733,9,done
70646,8280,10,done
11129,5385,10,done
85297,9084,2,done
79432,6345,6,done
27167,4875,1,done
99902,8319,5,done
47974,3475,9,done
76834,3292,7,done
85273,1235,6,done
17693,8880,10,done
46456,3012,9,done
32704,7062,7,done
95703,6202,2,done
4741,149,6,done
97835,9394,6,done
99772,6087,7,done
8504,3941,3,done
34394,6946,5,done
74420,5855,2,done
23435,4219,9,done
67118,7920,4,done
50897,4145,5,done
85444,564,9,done
40783,7057,3,done
21284,2461,1,done
36749,5556,10,done
17253,4966,6,done
46435,1697,10,done
3937,2976,10,done
58589,7040,8,done
64081,2719,9,done
82028,5253,9,done
41074,5506,5,done
20859,733,4,done
7936,8878,9,done
64129,6408,1,done
19372,4121,1,done
14314,1443,2,done
20454,2742,3,done
87487,2579,10,done
25783,5273,2,done
51540,1496,4,done
60647,4680,8,done
31956,95,5,done
81103,9217,6,done
23367,5452,5,done
1963,197,5,done
96206,2923,9,done
61165,2684,2,done
43923,797,1,done
27155,3499,7,done
88423,4822,10,done
12779,5802,4,done
39754,3503,4,done
27829,5010,10,done
3959,8289,5,done
20653,5010,2,done
40667,5484,8,done
37995,3723,4,done
69822,5427,9,done
16771,4927,7,done
90803,3522,4,done
84110,9532,1,done
31892,9656,7,done
54451,7181,3,done
58105,2515,7,done
21962,4116,10,done
57847,1675,8,done
99676,950,8,done
18446,1102,4,done
8659,4559,4,done
16377,9687,4,done
27134,8677,3,done
28039,4804,4,done
20477,6813,2,done
51084,6949,3,done
74046,6127,10,done
79344,6397,1,done
15793,6125,6,done
11635,6119,7,done
36781,8529,3,done
48742,7457,1,done
15907,7368,7,done
89358,9676,7,done
60273,8833,5,done
33335,5450,7,done
98632,4404,7,done
32873,2083,9,done
14948,653,1,done
73985,6719,3,done
27020,367,10,done
87850,7162,9,done
39809,7762,6,done
77613,1861,1,done
62153,7373,10,done
39965,5208,7,done
55782,243,3,done
96175,1783,10,done
13147,2631,1,done
68230,8445,3,done
11067,2895,3,done
71525,6525,7,done
28568,6841,6,done
60042,4164,6,done
83897,501,8,done
14000,1121,4,done
58053,8432,8,done
12547,7766,5,done
46766,2814,4,done
29435,6052,10,done
95979,4501,1,done
54759,7911,7,done
23429,8415,9,done
93038,72,8,done
176,945,2,done
87675,4278,8,done
68683,6514,2,done
854,4847,9,done
23946,3590,4,done
71425,9557,7,done
12789,4952,7,done
64797,5993,9,done
86198,2015,4,done
94403,5649,6,done
94406,3845,10,done
30664,2372,7,done
51758,1580,7,done
19459,8531,9,done
2741,3040,2,done
31673,2644,7,done
66176,9429,3,done
90153,9259,8,done
24788,3838,10,done
19755,3131,10,done
96034,2162,9,done
62000,2294,6,done
83348,707,6,done
86317,8314,8,done
66699,300,5,done
1494,7918,1,done
72556,9324,9,done
47524,6686,6,done
90437,6682,8,done
17190,6679,5,done
26272,4115,4,done
89289,1614,10,done
54727,8723,7,done
12235,7618,3,done
29063,2968,5,done
76803,7417,6,done
51335,788,3,done
8764,7970,2,done
4813,880,4,done
8361,3062,2,done
37811,5350,5,done
60454,5684,8,done
52672,4677,6,done
39583,1051,10,done
60968,8423,5,done
12643,7123,2,done
54767,978,7,done
49587,6759,2,done
54435,6922,10,done
69949,3505,5,done
73940,2129,4,done
90813,1620,4,done
50269,8804,3,done
98790,8905,4,done
78043,1115,8,done
1368,5821,4,done
97531,6973,1,done
53216,6904,7,done
12516,596,8,done
89832,2646,2,done
60843,3833,9,done
66348,4964,1,done
50218,3224,1,done
15825,833,9,done
50322,4777,7,done
24506,9884,5,done
54511,1342,9,done
46200,5029,3,done
47146,4634,3,done
33844,4470,6,done
11927,5296,10,done
29250,6769,10,done
54257,6576,6,done
11983,5600,3,done
66585,5532,4,done
75631,7367,3,done
12835,9000,5,done
43639,2438,4,done
66333,6323,1,done
46809,8060,8,done
16177,1104,8,done
90814,9290,1,done
39111,5811,7,done
50742,3924,8,done
33235,2925,2,done
34889,233,7,done
3547,330,10,done
49038,4548,8,done
77697,3920,3,done
89854,4193,5,done
75169,6034,5,done
52482,9432,1,done
85639,1868,4,done
24598,1384,5,done
46672,6668,3,done
10723,4811,6,done
31678,271,7,done
72388,4047,6,done
49487,770,2,done
88628,1517,1,done
95167,1284,5,done
40775,5262,7,done
27935,4037,10,done
59076,8679,5,done
73082,6602,3,done
93786,9585,7,done
99070,9096,9,done
84083,5443,2,done
46348,9772,1,done
53853,5815,6,done
99213,9023,4,done
97415,5871,5,done
24279,5622,9,done
74055,418,8,done
9625,5856,10,done
65074,808,2,done
62995,9735,10,done
24787,6706,1,done
15839,3404,3,done
84107,7900,5,done
46825,8832,9,done
4780,1812,1,done
59952,2690,9,done
16079,3360,8,done
99848,1040,3,done
90911,3184,2,done
42941,5737,3,done
58556,9961,3,done
50808,3090,5,done
19780,9880,10,done
20309,2303,9,done
51792,1135,10,done
71155,2589,9,done
24880,3780,8,done
27282,3659,2,done
53387,5156,4,done
77564,3968,1,done
88034,434,1,done
18970,3556,5,done
25415,2219,9,done
81359,7631,5,done
59952,3313,9,done
71626,7092,1,done
58137,2716,9,done
56831,7173,5,done
34229,6390,4,done
13173,8404,9,done
51278,8347,5,done
32135,383,7,done
20417,7472,5,done
43059,9261,1,done
9547,9265,10,done
53503,2602,2,done
6,8222,8,done
24509,6336,8,done
11562,9179,2,done
9720,5633,5,done
67011,3496,4,done
53981,4827,6,done
28182,1255,6,done
17706,8158,3,done
59126,1027,7,done
13931,3762,7,done
16586,4838,8,done
86002,6099,9,done
64139,773,2,done
67163,7069,6,done
22259,5812,3,done
80865,9229,2,done
84132,7391,7,done
97979,8620,3,done
19688,891,6,done
11351,5933,3,done
43532,706,5,done
57184,5419,4,done
52074,9710,10,done
97815,9755,10,done
82820,6562,7,done
73897,5004,10,done
70021,394,6,done
2043,8801,4,done
21968,5919,3,done
93411,9208,9,done
20842,4398,3,done
82543,8009,3,done
2087,8123,4,done
52212,8857,3,done
91312,6516,5,done
82563,59,8,done
75102,9356,6,done
73020,6288,1,done
15982,8129,9,done
69954,1901,4,done
36184,5194,9,done
48863,3557,4,done
11806,7183,3,done
53831,8832,6,done
24052,7853,1,done
71110,7704,6,done
56,7826,10,done
2775,6269,2,done
21563,4293,1,done
53227,6940,7,done
54193,3088,9,done
91025,738,7,done
30637,6421,9,done
73564,5795,10,done
37880,1106,8,done
20361,244,10,done
69455,1921,7,done
2367,6322,3,done
60596,1807,7,done
34844,2361,9,done
19579,459,6,done
57276,2138,5,done
65732,2033,8,done
91333,3609,8,done
12812,5429,7,done
43489,8248,10,done
72475,6039,9,done
25878,8714,2,done
80076,6073,5,done
66535,2977,3,done
58368,6050,9,done
94250,2686,4,done
6820,6716,6,done
7067,7078,8,done
34823,6725,9,done
28735,1122,4,done
47880,2008,8,done
74239,5832,8,done
49014,4876,6,done
90280,476,2,done
49444,9968,3,done
11959,6288,6,done
96191,3621,2,done
68072,5178,7,done
70255,7350,1,done
4617,7238,9,done
60957,6420,9,done
98211,1867,3,done
37075,80,4,done
14020,3988,4,done
45974,5912,5,done
57654,3443,8,done
45726,8192,7,done
30889,7422,4,done
36053,2084,6,done
80750,5335,4,done
58512,2059,9,done
91023,6568,2,done
50954,929,9,done
23421,3177,4,done
72489,1657,4,done
77033,7277,1,done
66087,1800,1,done
85104,922,6,done
89687,9395,10,done
17995,5695,3,done
70977,5140,4,done
33733,2339,1,done
72193,8306,2,done
33619,5160,7,done
14569,3564,1,done
94242,1143,1,done
42715,5547,5,done
52683,8772,4,done
70797,7622,2,done
77065,2144,9,done
783,5441,5,done
26675,7665,2,done
55542,6303,3,done
19887,908,3,done
2059,7066,7,done
50563,6717,5,done
47431,7184,9,done
78964,8459,4,done
67541,4779,6,done
21654,3426,6,done
89464,7620,5,done
40564,590,9,done
39568,8119,8,done
95116,5095,3,done
38550,6989,4,done
66243,4934,8,done
17650,185,4,done
81134,8878,10,done
62401,1837,8,done
2622,6911,7,done
50924,4427,8,done
70909,1038,7,done
53513,4312,6,done
58374,7632,3,done
89437,1543,2,done
47469,1573,1,done
81804,942,3,done
20720,7082,8,done
69627,2019,2,done
1107,6469,3,done
58423,2015,6,done
12127,4418,9,done
84647,3377,2,done
84646,2912,9,done
12447,8705,7,done
29179,355,1,done
9941,1260,10,done
91466,1864,10,done
37988,5460,3,done
6530,6844,4,done
6172,2470,10,done
89488,3711,3,done
68683,1597,8,done
60228,7227,3,done
11240,5205,5,done
46562,8369,3,done
3486,903,9,done
65812,3675,8,done
20194,5222,9,done
90051,785,9,done
24809,1677,10,done
52994,9304,7,done
50144,4145,8,done
68379,5534,8,done
40474,6862,5,done
81261,8438,4,done
25111,4324,5,done
61497,5819,4,done
3773,4128,3,done
11358,2816,7,done
97634,9283,2,done
88090,6670,3,done
55482,1261,8,done
59831,8394,4,done
45365,1172,9,done
76079,7214,8,done
14037,6068,4,done
35633,2189,3,done
1610,4257,3,done
19363,1268,5,done
72713,3615,2,done
31853,7508,2,done
61488,3662,10,done
86146,756,6,done
19784,9242,1,done
50634,4201,7,done
64691,6514,2,done
47805,5440,10,done
34075,780,7,done
18717,1126,8,done
36532,2298,4,done
5363,5858,1,done
79706,3638,1,done
82535,3186,7,done
87631,5297,10,done
24434,8220,4,done
79312,7216,7,done
10279,6575,2,done
92779,9619,8,done
29348,8325,3,done
8918,9116,1,done
60055,8933,6,done
17865,984,3,done
95085,3547,2,done
25713,2843,9,done
27228,7014,5,done
23700,9957,10,done
32185,1176,6,done
16626,8229,5,done
49471,7558,8,done
6057,6582,4,done
77435,9802,4,done
37712,3933,5,done
99809,781,4,done
34891,3424,3,done
30584,7355,5,done
89773,5208,2,done
96658,7108,10,done
73935,8298,7,done
89035,6369,2,done
22123,9302,2,done
51562,4913,4,done
902,7683,10,done
82602,748,2,done
20722,6658,9,done
30904,5000,7,done
27284,7334,10,done
5774,9522,3,done
23048,3421,4,done
35168,8599,6,done
94517,4225,5,done
60185,1616,1,done
51444,7104,5,done
25993,5718,4,done
57071,3421,3,done
76056,504,2,done
45593,8918,9,done
50235,8304,5,done
54496,6688,2,done
39536,9049,8,done
3890,10000,5,done
39344,1129,9,done
9004,2086,5,done
64350,935,1,done
45175,3482,10,done
46761,1349,7,done
53707,4710,10,done
543,7297,2,done
57812,1779,4,done
69737,6217,6,done
41077,3544,10,done
